857.13205666147724,818.47630944963373
131.33291999405853,312.3863401414763
277.21875779201218,215.66221034883623
634.76933289075714,568.17789495372119
365.88048719143518,353.3482264510115
723.64196214994502,250.45785412679328
445.15430901439595,708.47160495280821
282.26444184885571,18.47415371726926
495.10152614447361,171.34991016767447
877.94018810519026,540.74148393270627
242.12045699456726,318.52070769226208
377.53418384936367,217.02795625525897
588.86078213754149,983.1653856593955
60.636777459008982,122.3187535639474
811.29114926387149,370.34567788725053
399.80825101947795,577.27488436609269
258.98154091973862,702.75823804678316
257.70685228412361,279.06633926512035
267.9640288781207,671.4333545749231
780.39034073259234,20.456692679066535
815.63385707122916,358.23579614899859
869.02587621893076,717.90161156929173
772.38564508612524,485.53696250800834
419.72887209603977,383.15331814026149
657.81798337484622,946.84658103941308
650.4875294167955,743.90690808366378
843.40416213656033,93.753029170331104
707.16126575468161,259.39353893482757
627.20887764692725,499.6066119054363
888.32629466817082,100.03448794597503
279.63890800235743,891.12679562118228
168.05400520938167,483.66555407814008
966.96739130046558,820.94558692581279
632.47946213580644,82.320116498656631
554.19799292189907,405.66703835766162
45.913677218329944,671.17300847134231
404.75337784958691,690.02151800786214
191.65315813927592,114.62884681049215
567.02834394156389,45.37662586447626
644.95090425245041,689.84777093392222
271.48608643165142,866.65465676535598
864.81625533887006,966.80348038990212
66.094913085035472,857.20422019120497
31.328753582820646,542.36146646661757
469.16690444069303,288.16293472804267
154.44397421295008,739.87459705205379
72.352653868660639,31.053570579296711
917.36072623979339,81.725912206678615
567.40645764740486,400.33367993325629
408.15863823898076,922.23288254916338
968.05700378867652,134.06267628728534
191.40036040516586,865.85732962277598
464.13896999514617,783.66870842113565
119.98243402688877,544.76868991962101
927.3714790713841,332.44875275178288
466.18749921498238,213.29930620887285
921.43945252589856,632.87860277708558
790.67687447680009,906.22933158009744
996.37586669827613,89.191597927916604
43.186374494427064,833.39612783556629
888.7205323617535,725.98740399162637
670.29888726319132,713.39823245694777
84.092903921423911,349.43620737150133
974.33729282316631,686.88047895528405
400.20980145792004,326.13310326176378
319.06652046324058,551.00942568434846
815.41747684377128,721.53331326392163
810.39602673165314,326.02127889451634
439.6343801355149,935.02693759977205
997.740239369562,20.203084228654898
